"miRNA","logFC","P.Value","adj.P.Val","AveExpr","t"
"hsa-miR-1248",-0.597036468569817,0.0938912300475474,0.611921338001418,4.34194779798455,-1.74163099952308
"hsa-miR-1249-3p",0.0293141385802391,0.919969288349109,0.971207944079811,4.69068558542894,0.101494390776394
"hsa-miR-1249-5p",-0.689210605592838,0.0497705225758154,0.609467853313963,4.04955571307221,-2.06198321055531
"hsa-miR-1250-5p",-0.685714928714177,0.0627312112037178,0.609467853313963,4.28458794442446,-1.94814688536037
"hsa-miR-1252-5p",-0.309787436627704,0.417747112339361,0.735157937179889,4.38122157370434,-0.82400057327914
"hsa-miR-1253",0.00303359703917594,0.988987710642594,0.994023047266888,1.14324629527076,0.0139412833337171
"hsa-miR-1254",-0.207263886455523,0.587195497925036,0.802575272355305,4.42213238698164,-0.550021316647461
"hsa-miR-1255a",-0.393388137062975,0.333819251776289,0.695016846512226,5.32420085590396,-0.985542764651922
"hsa-miR-1255b-5p",-0.0116652897092981,0.971879720931987,0.994023047266888,4.21680564211505,-0.035606195211272
"hsa-miR-1257",-0.482047316295252,0.15749420302569,0.611921338001418,5.02466991470236,-1.45734314354465
"hsa-miR-1258",-0.297490017069949,0.418098000249232,0.735157937179889,5.30264042133041,-0.823371410720697
"hsa-miR-125a-3p",-0.376391069129456,0.239219031767217,0.662224885412916,5.0163258459718,-1.20576519657839
"hsa-miR-125a-5p",0.403751480599725,0.160516693510098,0.611921338001418,4.93847566656207,1.44638341395498
"hsa-miR-125b-5p",-0.466550490386173,0.12776382873374,0.611921338001418,5.18323052806703,-1.57538697499131
"hsa-miR-126-3p",0.237192091411512,0.617111249522073,0.812994432526668,7.94025495305498,0.506270730515133
"hsa-miR-1260a",0.396861940126944,0.162332678184519,0.611921338001418,6.05097055294143,1.43987790422978
"hsa-miR-1260b",-0.188292910623351,0.557133098824393,0.79411874108848,4.39557470937903,-0.595104676372356
"hsa-miR-1261",-0.250330859730202,0.480637648670711,0.753790381297017,5.18652384365016,-0.716003400316603
"hsa-miR-1262",0.0131645419362743,0.973914415430303,0.994023047266888,4.54375370397113,0.0330288308481023
"hsa-miR-1264",-0.410788455954439,0.205212183705924,0.63088000204103,4.65711991778019,-1.30080417846422
"hsa-miR-1266-5p",-0.567495121481033,0.109867253216843,0.611921338001418,4.55952958149745,-1.65786393744296
"hsa-miR-1268a",-0.396548980933258,0.342575057882009,0.698050948416123,4.52741837044401,-0.96750990539201
"hsa-miR-1268b",-0.14379238518355,0.688019904093436,0.857823424906275,5.10671881249334,-0.406253528060572
