"Gene","Degree","Betweenness","Closeness","Eigenvector"
"COLGALT1",3,0.000116728623627297,0.233788765994361,0.00186397847106817
"MKRN2",3,7.97723116274493e-05,0.239077400754047,0.001845467897825
"CYP4V2",3,7.5783253621996e-05,0.240035626809174,0.00173606146479686
"SLC39A6",3,0,0.224116424116424,0.00173428888362307
"SLC39A7",3,0,0.224116424116424,0.00173428888362307
"IP6K2",3,2.0395985316458e-05,0.225523012552301,0.00158614614255834
"SEPTIN11",3,0,0.219328585961343,0.00154134407689722
"RILPL2",3,6.46606196437322e-05,0.22524028416214,0.00148751114195469
"ZNF202",3,0.000719157007667847,0.240517626059795,0.00140638118095344
"SEL1L3",3,0.000477563624482379,0.23063756953359,0.00138092595625933
"MAP7D3",3,0.0018840233558708,0.227282310773772,0.00135844337686665
"CA6",3,0.000135633342708106,0.231479493235989,0.00134916064090346
"GNPNAT1",3,0.000514745519155513,0.229801748028139,0.00111136090945873
"RENBP",3,0.000327922254869568,0.227186512118019,0.00110835250259983
"AMMECR1L",3,0.000204413153336885,0.232578209277238,0.0010883268191124
"TMEM25",3,0.00213145109875588,0.222773300268651,0.00104104770340826
"ASGR2",3,0.00186125991394406,0.217251108424023,0.00091521800302859
"ZNF248",3,0.000288504883094918,0.212581344902386,0.000867168760192859
"C3orf18",3,0.0018549890265282,0.220811142974191,0.000798586119063719
"ZBTB40",3,0.000607571946154603,0.23063756953359,0.000776826559216598
"ZNHIT6",3,0.000210706941596379,0.229997866439087,0.000728984815710149
"HEXD",3,0.00210090082920304,0.222773300268651,0.000728744445734628
"SNX25",3,0.00027482086801249,0.220675537359263,0.000707405148963224
"STK39",3,0.000295445475752629,0.231479493235989,0.000681577275617322
"CA5B",3,0.000415263147105427,0.223419689119171,0.000656114811864821
"POFUT1",3,0.000705962665281186,0.227906976744186,0.000654260040727689
"C15orf62",3,0.000119224056311096,0.221719457013575,0.000600153293804651
"C19orf25",3,0.000760530915861897,0.228389830508475,0.000526729648703583
"CAMSAP1",3,0.000472239176832091,0.219105691056911,0.000506236601052205
"MGAT4A",3,0,0.214741035856574,0.000500850501678195
"ZFP82",3,0.00612282544146577,0.220404825189123,0.000467068185075455
"ABCD2",3,0,0.217076117599678,0.000456728073365678
"ABCD1",3,0,0.217076117599678,0.000456728073365677
"ZMYND15",3,0.00362095207662358,0.207108549471662,0.000446469415952164
"STARD9",3,0.000392202020529251,0.215815815815816,0.000369439734002706
"ZNF639",3,0.00181131694682935,0.205921680993314,0.000340682868598669
"EMC7",3,0.00181131694682935,0.20997273081418,0.000277808760062581
"PRDM15",3,0.00184074866267987,0.204437701498198,0.00021598820396623
"ZNF227",3,0.00329661467038168,0.194304253785148,8.61780800654494e-05
"CLDND1",3,0.00361927025958846,0.18531889290012,3.03129238972535e-05
"GPR15",3,0.00181131694682935,0.185287040220007,3.03128611652862e-05
"ZNF549",3,0.00073676801600498,0.155712841253792,8.80496843499519e-07
"NLRC3",2,0,0.266633687855553,0.0650495694986775
"CARMIL2",2,0,0.260764392839865,0.0496508582409025
"SPOCK2",2,0,0.23791657470757,0.0472293331882804
"RIOX2",2,4.57895788695666e-05,0.299278178789561,0.0414453318065097
"DOK1",2,1.54748083032846e-05,0.279274611398964,0.0332944337881103
"G0S2",2,0.000100737435024348,0.282198952879581,0.0331128539072728
"MRTFB",2,1.14048703057653e-05,0.260512324794587,0.024273329282453
"MORC4",2,1.2476776857636e-05,0.274789701758858,0.0213049183545133
"TNFSF13",2,2.85798973289173e-07,0.231678486997636,0.0209376791117351
"ARHGEF3",2,2.94690072422181e-05,0.273465246067986,0.0200376365626302
"PRELID1",2,3.90544136696738e-06,0.24578203374373,0.018929363475144
"ZFYVE9",2,0,0.268426294820717,0.018711680759787
"KLF12",2,0.00107770417334633,0.253051643192488,0.0186240282548129
"PTPN4",2,0,0.268426294820717,0.0185757277323105
"DZIP3",2,4.59774471423459e-05,0.237549581313354,0.0171917555562039
"ARHGEF10L",2,0.000557174122834856,0.28036410923277,0.0168357430127567
"MCF2L",2,0.00128525790821365,0.271604938271605,0.0163166060117008
"PLGRKT",2,1.79956904303357e-05,0.262478694911127,0.0127313109452861
"ARL4C",2,0,0.248788368336026,0.0117926707497416
"LNX2",2,0.000528605539537528,0.26063829787234,0.0109435395472635
"PPP1R16B",2,0.000193396513557178,0.273465246067986,0.0101463401546817
"THEM4",2,0,0.255208333333333,0.0101376579658334
"MTSS1",2,2.48082002189361e-05,0.254005655042413,0.00969904605179728
"TRIB2",2,1.90792707573653e-05,0.253886010362694,0.00961858669203891
"ADAM28",2,0,0.260260743602125,0.00884426797743515
"AMIGO1",2,0.000723367931318316,0.264864864864865,0.00870005372499079
"ZNF76",2,0.00011966267555764,0.261206687666586,0.00864341121075708
"ORMDL2",2,0.00181131694682935,0.222176422093982,0.00848779513543055
"QSOX2",2,0.000121150411291555,0.262542620555285,0.00835658486839324
"ABCA3",2,4.83651249000745e-06,0.251282051282051,0.00730616572037529
"MAL",2,4.71224535337718e-05,0.247816091954023,0.00728055089129887
"DENND2D",2,0.000128657834936076,0.257709777671528,0.00716937837670566
"SHFL",2,0,0.221537196876284,0.00685130075323868
"SCAI",2,0,0.248845798707295,0.0063642708228075
"PAQR8",2,0.00016432663985593,0.25358739120207,0.00617881497022391
"LTA4H",2,2.32100011001238e-05,0.247816091954023,0.00581142325759355
"ZNF507",2,0.000287529617397729,0.247702205882353,0.00575965185681234
"GPRASP1",2,0.000581374001566497,0.245,0.00564705510501978
"USP24",2,5.42610896401002e-05,0.243505760108426,0.00550086997748019
"EFNA4",2,0,0.23583460949464,0.00491964065259114
"NRIP2",2,0.00181131694682935,0.236041164878476,0.00456753476297047
"TMEM60",2,0.00542385993827731,0.241109371505256,0.00423060752526537
"TSEN2",2,0.000130302326495215,0.243011722272317,0.00401816466063557
"SACS",2,3.56381503219873e-05,0.25046468401487,0.0038521508688211
"TTC1",2,3.99143406148384e-05,0.240571301048873,0.00327687501804109
"N6AMT1",2,0.00181131694682935,0.244944330833901,0.00319644751570281
"NPTXR",2,5.62827128841029e-05,0.240035626809174,0.00292074634737248
"CRYZL1",2,4.63829898659312e-05,0.243836236145668,0.00291548111330513
"AOAH",2,3.04319279274994e-06,0.226899600084193,0.00285313549824865
"USP54",2,0,0.240571301048873,0.00256391766425201
"KIAA1328",2,3.67431764880867e-05,0.242410613897009,0.00253730178409567
"ZBED4",2,0.000122738358727954,0.23950233281493,0.00252779805610395
"PFAS",2,6.08413593184415e-05,0.25005799118534,0.00234073754848901
"CTIF",2,5.2306557730337e-05,0.235474006116208,0.00229124114675181
"AMIGO2",2,0.000109789520172663,0.236299868478737,0.00228490872482559
"ANKMY1",2,0.00474409488341635,0.23728813559322,0.0022258107707311
"BLVRA",2,5.32365178918508e-05,0.225193231669104,0.00216455333682456
"TMEM209",2,6.76983588443871e-05,0.243011722272317,0.00215473107616832
"ZFP62",2,0.00033944270707036,0.220992209922099,0.0021380695078235
"MRI1",2,0.000510012153078829,0.228535085859657,0.00213533238548504
"PDXDC1",2,1.0533040525656e-05,0.233282839212292,0.0021172720149406
"CBFA2T2",2,2.5372898201265e-05,0.228293096145701,0.00207554695883747
"SZRD1",2,0,0.242902208201893,0.00203036459089651
"CCDC191",2,0.00181131694682935,0.218042071197411,0.00199269403563974
"TEX2",2,0.000485420131096365,0.241001564945227,0.0018733163641336
"PLXDC1",2,0,0.23640350877193,0.0014830809627358
"VPS9D1",2,7.42585990075459e-05,0.230983501178487,0.00141837027253831
"ZNF787",2,0,0.239715365799422,0.00138888754743884
"CEP85L",2,0.00181131694682935,0.21941787095461,0.00137840106787068
"SCPEP1",2,7.42906663006477e-05,0.22680412371134,0.00135988537515855
"ZNF184",2,2.888991267073e-05,0.217821782178218,0.00135132812096734
"RBM26",2,2.5965724293344e-05,0.227234401349073,0.00134765381988719
"TMEM63A",2,0.00181131694682935,0.224069839950114,0.00132148264003519
"PDE8A",2,0.00181131694682935,0.223003723624328,0.00126289437765573
"RAB34",2,3.17357498830333e-05,0.22637547249055,0.0011649838511002
"LCMT2",2,2.93401729528776e-05,0.229020607605694,0.00115793520481449
"FSTL3",2,0,0.221810699588477,0.00112728763861039
"ZNF256",2,0.000680249373554385,0.218439716312057,0.00109269316764595
"CCDC88B",2,1.32634622218125e-05,0.234347826086957,0.00105965266093601
"SUSD4",2,2.8376450141526e-05,0.207108549471662,0.0010276736892541
"SERP1",2,1.30028156058886e-05,0.229069273268168,0.00100600222602891
"HACD3",2,5.3249667679112e-05,0.228148148148148,0.000977452463464434
"SLC25A12",2,0.000118282860426344,0.225052192066806,0.00095216118795931
"ZNF70",2,0.00181131694682935,0.21461278120645,0.000930900433061743
"NELL2",2,0.000302818964660157,0.213507625272331,0.000919406490452949
"KLF8",2,7.3764521095088e-06,0.209279751504562,0.000896433967599047
"TULP4",2,9.205303519247e-05,0.229069273268168,0.000863019485850019
"BEX3",2,5.86785970210407e-05,0.222039134912461,0.000840299633904276
"NFX1",2,0.000116615857994326,0.229605963791267,0.000794575000776807
"PIGL",2,2.37526681694026e-05,0.221765068915861,0.000764102894690957
"KIAA1191",2,0.000128840384334241,0.22249742002064,0.000760018778581813
"SFXN2",2,0,0.220269718022068,0.000647173039486511
"ZBTB39",2,5.51921640995897e-05,0.214826624153049,0.000571830656333527
"LSR",2,0.000745239217819634,0.218086182480275,0.000562840604694359
"NCKAP5L",2,0.00016423848536764,0.224583333333333,0.000534794515736801
"PCMTD2",2,0.001854565672521,0.220269718022068,0.000525433001920348
"KCMF1",2,0.00181131694682935,0.212875197472354,0.000494005298137639
"OSBPL3",2,0,0.21435673096043,0.000486274007326889
"PRAM1",2,0,0.204205341920818,0.000469623711509405
"RNMT",2,0.000128851406536957,0.214655515730785,0.000406613963425821
"AZIN2",2,3.79651380468546e-05,0.20568593779813,0.00040080630307173
"MORC2",2,0.00181131694682935,0.203434610303831,0.000385158748937366
"MIEF1",2,0,0.211082827491678,0.000335739399543502
"UBAP1L",2,0,0.19892969182506,0.000284652717471756
"SLC16A10",2,0,0.197943444730077,0.000252452312332811
"RBBP9",2,0.00361927025958846,0.212246505217563,0.000248545772816634
"SFT2D1",2,0.00361927025958846,0.194444444444444,0.000162094867346787
"UBIAD1",2,2.87561580065519e-05,0.200297287253809,0.000129286791997365
"LANCL1",2,0,0.198490149143804,0.000111424659068638
"FAM117B",2,0.00181131694682935,0.197761878554394,0.0001065842942066
"ZIK1",2,7.62482519905505e-06,0.18280481600814,0.000104676908879848
"ZNF793",2,0.000373633942503443,0.192947914802219,9.48283958603614e-05
"MSANTD2",2,9.73449812932921e-05,0.200222882615156,8.34029413765544e-05
"PCYOX1",2,0.000117077959512587,0.195042518545323,5.63295998972333e-05
"UPP1",2,0,0.185926181441877,5.43681298601156e-05
"ZNF337",2,0.000318035249871453,0.181389870435807,2.3399403476193e-05
"PAFAH2",2,0.00181131694682935,0.175170620734482,9.52296029921625e-06
"MFSD6",2,0.00181131694682935,0.162864481039432,6.21061854706965e-06
"ZNF550",2,0.00130040139894263,0.163581183611533,3.30317921735049e-06
"ZNF345",2,0.000112158686118087,0.156595002905288,1.78234162567088e-06
"CFAP44",2,0.00181131694682935,0.156413232733604,1.16143102156259e-06
"ZNF548",2,9.21882600538708e-05,0.145107013056939,1.60061723941448e-07
"ADPRHL2",2,1.68181703512475e-06,1,2.97814614159191e-18
"SERINC5",1,0,0.260135135135135,0.0373439836815057
"PLEKHB1",1,0,0.238971403236533,0.0266849018778304
"ELK3",1,0,0.262095793824459,0.0217473853401248
"SIGLEC6",1,0,0.227810650887574,0.0163138624021776
"TBC1D2",1,0,0.27112676056338,0.0162844572970131
"JTB",1,0,0.27112676056338,0.0162844572970131
"PLEKHO1",1,0,0.265060240963855,0.0151581004006612
"MARCHF2",1,0,0.256178707224335,0.0103670410489014
"PKIA",1,0,0.262990973408148,0.00900075965098415
"OSER1",1,0,0.243781094527363,0.00838514738994924
"CEP68",1,0,0.249594813614263,0.0081412987522949
"NUCKS1",1,0,0.248730964467005,0.00611886537778492
"ZKSCAN8",1,0,0.244001810774106,0.00561490639033204
"ABCA5",1,0,0.240303165403477,0.00476244009831676
"MILR1",1,0,0.216857775095554,0.00464678075621484
"ZNF789",1,0,0.239130434782609,0.00430539280719528
"TNK1",1,0,0.214271516597098,0.00360257377640405
"SALL2",1,0,0.24483306836248,0.00319176880213813
"RIC8B",1,0,0.232528041415013,0.00285629659415179
"CINP",1,0,0.225475841874085,0.00284201528440492
"PI16",1,0,0.239395958250056,0.00253668519088856
"CCDC88C",1,0,0.236507240017552,0.00222251371525639
"PLCL1",1,0,0.233636757693975,0.00211463257812357
"ANKRD40",1,0,0.23578302712161,0.00173018606597878
"ZBTB24",1,0,0.224536554884399,0.00167677620632537
"TXLNG",1,0,0.229654878568385,0.00153119232947913
"SEC31B",1,0,0.232628398791541,0.00151998492823487
"PLEKHA1",1,0,0.224302954640033,0.0014996130945487
"CHIC1",1,0,0.220765922588573,0.00148414183332921
"PLBD1",1,0,0.200931966449208,0.00146378463472236
"CROT",1,0,0.221173574066475,0.0014253012359726
"CAPRIN2",1,0,0.223930203572912,0.00133622272512125
"RTKN2",1,0,0.21677056102956,0.00119153703858047
"CCDC25",1,0,0.22158273381295,0.00118268924582622
"CCDC85C",1,0,0.230292672505875,0.00114558050369756
"HMGXB3",1,0,0.230292672505875,0.00114558050369756
"VWA8",1,0,0.215556888622276,0.00109123828105468
"ZNF141",1,0,0.206236847139851,0.00108444479525271
"CLIC5",1,0,0.216857775095554,0.00104303358571969
"TP53I3",1,0,0.216945059368082,0.0010044853562029
"P2RX1",1,0,0.206909788867562,0.000968893717284134
"SHISA5",1,0,0.208712487899322,0.000864771577472674
"TNFAIP8L2",1,0,0.206632164078973,0.000805279159912657
"PDGFD",1,0,0.231132075471698,0.000703436882069084
"MRFAP1L1",1,0,0.219150233787355,0.00064362925597215
"C14orf93",1,0,0.219150233787355,0.00064362925597215
"SNPH",1,0,0.220720720720721,0.00060987053051619
"GPATCH8",1,0,0.219328585961343,0.000512528159478301
"GBGT1",1,0,0.209279751504562,0.00048970265948587
"ZNF862",1,0,0.2061973986228,0.000469288530935742
"CDK5RAP3",1,0,0.208833785354514,0.000459106092382246
"TUBGCP4",1,0,0.211372549019608,0.000376730191618776
"NIPAL3",1,0,0.209198525130992,0.000373201183208704
"FBXL16",1,0,0.207108549471662,0.000370670933265828
"CASD1",1,0,0.206632164078973,0.000338865601576169
"RTTN",1,0,0.214998005584364,0.000327069024196044
"GOLGA7B",1,0,0.181818181818182,0.000324731432845095
"C2orf68",1,0,0.206118546845124,0.000294840728054504
"TSHZ1",1,0,0.200969425801641,0.000283381088280315
"SLC66A2",1,0,0.211954384585136,0.000271526696964506
"ENKD1",1,0,0.19903988183161,0.000253894399316033
"SYNGR2",1,0,0.195644283121597,0.000243304484820025
"PASK",1,0,0.206552979497988,0.000228084548710227
"YIF1B",1,0,0.207707129094412,0.0002271286363556
"SLC27A3",1,0,0.209727626459144,0.0002010813635768
"JRK",1,0,0.205372451895599,0.000189557580327596
"ZNF540",1,0,0.190999291282778,0.00017474763286378
"TC2N",1,0,0.207387456714121,0.000172138741716796
"PRRT1",1,0,0.196428571428571,0.000133161581108253
"PDXK",1,0,0.196787148594378,0.000122291710064426
"NAA40",1,0,0.195750862538587,0.000117738964657105
"COBLL1",1,0,0.201232032854209,0.000112872935807016
"HYAL2",1,0,0.193017009847807,9.94317875998076e-05
"C12orf49",1,0,0.194199243379571,9.44907038201424e-05
"UST",1,0,0.192088382038489,9.01399580976746e-05
"DHRS12",1,0,0.188593421973408,8.2372249337473e-05
"RIMS3",1,0,0.187903085236186,8.1440159334792e-05
"CDK20",1,0,0.179040026573659,7.62377483304267e-05
"ZNF439",1,0,0.193850026973566,7.34451265462948e-05
"SGCB",1,0,0.188890835815665,5.98388142149042e-05
"EGFL7",1,0,0.179966611018364,5.27357395722725e-05
"ZNF275",1,0,0.185223367697595,5.19721856112484e-05
"TMEM234",1,0,0.183084239130435,5.05581183724933e-05
"ENOSF1",1,0,0.182371849094908,4.83166115869462e-05
"TMEM91",1,0,0.182217714672076,3.9829061257228e-05
"SLC10A7",1,0,0.181910226122173,3.86527206393715e-05
"PXYLP1",1,0,0.181910226122173,3.86527206393688e-05
"KIAA1671",1,0,0.17672131147541,3.56149773458141e-05
"SNED1",1,0,0.178506375227687,3.50149890221219e-05
"FAM171A1",1,0,0.187968613775065,3.26197511897769e-05
"AIFM3",1,0,0.187968613775065,3.26197511897768e-05
"LRATD2",1,0,0.187968613775065,3.26197511897767e-05
"C16orf86",1,0,0.180902836046316,3.05528126628884e-05
"B3GALT2",1,0,0.185127940923922,2.91087605266075e-05
"PRRC1",1,0,0.188659432971649,2.85006417267043e-05
"ZNF662",1,0,0.182217714672076,2.78807657660693e-05
"MANBAL",1,0,0.175541442761765,1.88999670394574e-05
"HSF2",1,0,0.171601400827762,1.70813092034331e-05
"SECTM1",1,0,0.171601400827762,1.70813092034313e-05
"PPHLN1",1,0,0.169071518193225,1.47356469400602e-05
"CKLF",1,0,0.180418410041841,1.34579451910107e-05
"ZBTB5",1,0,0.170785804816223,1.30340605894261e-05
"EMC9",1,0,0.173563033327967,1.06285831918209e-05
"MAST4",1,0,0.169763779527559,8.26341326958002e-06
"RAD54L2",1,0,0.165134803921569,4.07776931750359e-06
"ZNF585B",1,0,0.156277181791824,1.74865502071958e-06
"ZNF80",1,0,0.156345177664975,1.15972860829012e-06
"ZFP28",1,0,0.155331412103746,8.06183148033093e-07
"PLA2G15",1,0,0.149080348499516,3.6433543618338e-07
"MFSD1",1,0,0.140072765072765,2.37609771144112e-07
"SPEF2",1,0,0.135274187476471,4.44347623602209e-08
"MEGF8",1,0,1,3.5479660397136e-18
"RNF157",1,0,1,2.73389472036164e-18
"NUDT16",1,0,0.666666666666667,2.42718478791048e-18
"GOLGA8B",1,0,1,2.38182702932499e-18
"ZNF641",1,0,1,2.38031830210051e-18
"OXNAD1",1,0,1,2.27394942946624e-18
"PARP15",1,0,0.666666666666667,2.23185492629642e-18
"DHRS7B",1,0,1,2.19676908479684e-18
"GOLGA8A",1,0,1,2.06080476536397e-18
"GCNT4",1,0,1,2.01852344767652e-18
"GAL3ST4",1,0,1,2.00141173009624e-18
"DHRSX",1,0,1,1.95595681039726e-18
